0	C=O
0	O
0	C#N
0	N
0	C#C
0	C=CC
1	C(O)=O
1	CO
1	C=CN
1	C(C=C)#N
1	C(N)=N
1	C(C=N)#N
1	C(C(C)C)#N
1	C(CCC)#N
1	CC(C)O
1	CCCO
1	CC(C)N
1	CCCN
1	C(CO)#N
1	C(N)=O
2	C=CNC=C
2	C(NC=C)=N
2	C=CNC(C)C
2	C=CNCCC
2	C(C(CO)O)#N
2	C=CNC(C=C)=N
2	C=CNC(C=N)=N
2	C(NC(C=C)=N)=N
2	C(NC(C=C)=N)=O
2	C=CC(N)=N
2	C(NC(C=N)=N)=N
2	C(NC=N)=N
2	C(NC(C=N)=N)=O
2	C(C(N)=N)=N
2	C(C(C)C)(N)=N
2	C(CCC)(N)=N
2	C(NC(C)C)=N
2	C(NCCC)=N
2	C(CO)(N)=N
2	C(NC=N)=O
2	C(C(C#N)N)#N
2	C(C(C)N)#N
2	C(CCN)#N
2	C(C(C#N)C)#N
2	C(CCC#N)#N
2	C(CN)O
2	C(C(C)O)#N
2	C(CCO)#N
2	C(C)=O
2	C(NCCN)=C
2	C(CN)N
2	C(C(C)NC=C)#N
2	C(CCNC=C)#N
2	C(C=O)#N
2	C=CC(N)=O
2	C(C=N)(N)=O
2	C(C(C)C)(N)=O
2	C(CCC)(N)=O
2	C(CO)(N)=O
2	C(CCNC=N)#N
2	C(CCCO)#N
2	C(CCCC=C)#N
2	C
3	C(CC(C)O)=O
3	C(C(CC=O)O)#N
3	C(CCO)=O
3	CCO
3	C(C)(O)=O
3	C(C(O)=O)#N
3	C=CNCCO
3	C(N(C=C)C=C)=C
3	C(N(C=C)C=C)=N
3	C(N(C=N)C=C)=N
3	C(N(C=N)C=N)=N
3	C(N(C=N)C=N)=O
3	C(C(C(N)=N)N)#N
3	C(C(C)NC=N)#N
3	C(C(C)N)(N)=N
3	C(CCN)(N)=N
3	C(C(C(N)=N)C)#N
3	C(CCC(N)=N)#N
3	C(NCCO)=N
3	C(C(C)O)(N)=N
3	C(CCO)(N)=N
3	C(NCCN)=N
3	C(C(N)=N)=O
3	C=CNC(C=O)=N
3	C(NC(C=O)=N)=N
3	C(NC(C=C)=O)=N
3	C(NC(C=N)=O)=N
3	C=CC(O)=O
3	C(C=N)(O)=O
3	C(C(C)C)(O)=O
3	C(CCC)(O)=O
3	C(CO)(O)=O
3	C(C(C(N)=O)C)#N
3	C(CCC(N)=O)#N
3	C(CC=O)#N
3	C(C(C)=O)#N
3	C(CC=C)#N
3	C(CO)O
3	C(C(C)O)(N)=O
3	C(CCO)(N)=O
3	C1CNCCN1
3	C(C=N)=O
3	C(C=O)=O
3	C(C(C)N)(N)=O
3	C(CCN)(N)=O
3	C(C(C#N)O)#N
3	C(NC=C)=O
3	C=CNC(C=C)=O
3	C=CNC(C=N)=O
3	C(NC(C=C)=O)=O
3	C(NC(C)C)=O
3	C(NCCC)=O
3	C(NC=O)=O
3	C(C(N)=O)=O
3	C(CCNC=O)#N
3	C(C(C(N)=O)N)#N
3	C1(CCN=CN=1)N
3	C(CCCC=O)#N
4	C(C(C=O)CO)#N
4	C(C(CCO)=O)#N
4	CC(CCO)O
4	C(CCO)O
4	C(CO)=N
4	C(CO)=O
4	C(CCCCO)#N
4	C(CCO)(O)=O
4	C(C(N)=N)(O)=O
4	C(CC(O)=O)#N
4	C(C(O)=O)=O
4	C(C(N)=O)(O)=O
4	C(C(C#N)(C)O)#N
4	C1CC(N)=NCN=1
4	C1(CCN=CN=1)O
4	C1(CCC(N1)=N)=N
4	C1(CCC(N1)=N)=O
4	C(CC(N)=N)=O
4	C(C(C)=O)(N)=N
4	C(CC=C)(N)=N
4	C(C(C(N)=N)O)#N
4	C(N(C=N)C=C)=O
4	C(C(C(O)=O)C)#N
4	C(CCC(O)=O)#N
4	C(C(C)O)(O)=O
4	C(C(C)N)(O)=O
4	C(CCN)(O)=O
4	C(CCCC#N)#N
4	C(C(C)CC#N)#N
4	C(C(C)NC=O)#N
4	C(C)=CC=O
4	C(CC=C)=O
4	C(C=CC=O)#N
4	C=CC=O
4	C=C
4	C(C(CO)O)O
4	C(CC(C)O)#N
4	C(NCCO)=O
4	C(C(C)=O)=N
4	C(C(C)=O)=O
4	C(CCCN)#N
4	C(CC(C)N)#N
4	C(CC(C#N)O)#N
4	C(C(C=N)O)#N
4	C(C(C=O)O)#N
4	C(=O)=O
4	C(CC(C)N)=O
4	C(C(CC=O)N)#N
4	C(CCN)=O
4	C(CCNC=C)=O
4	C(N(C=C)C=C)=O
4	C(NCCN)=O
4	C=CNC(C=O)=O
4	C1(CCN=CN1)=O
4	C(CC(N)=O)=O
4	C(C(C)=O)(N)=O
4	C(CC=C)(N)=O
4	C1(CCC(N=1)=N)N
4	C1NCCN=1
4	C(CCC(C)O)#N
4	C(C)#N
5	C(C(CO)O)=O
5	C(CC(O)=O)=O
5	C(C(CO)=O)#N
5	C(CN)=O
5	C(CNC=C)=O
5	C(NCC=O)=N
5	C(C(CN)=O)#N
5	C(C)=CCO
5	C=CCCO
5	C(C=CCO)#N
5	C=CCO
5	C(C)(CO)=O
5	CC(CCO)N
5	C(CCN)O
5	C(C(O)=O)(O)=O
5	C(C)=CC(O)=O
5	C(CC=C)(O)=O
5	C(C=CC(O)=O)#N
5	C(C(C)=O)(O)=O
5	C1N(C=C)CCN=1
5	C(C(CO)O)=N
5	CCN
5	C(C(C=N)(C)O)#N
5	C(C(C=O)(C)O)#N
5	C(C(C)N)=O
5	C(C)(CN)=O
5	C1CC(N=CN=1)N
5	C1CC(O)=NCN=1
5	C1(CC=NCN1)=O
5	C1CNCN=1
5	C#CC=O
5	C1(CCC(N=1)=N)O
5	C1(CCCN1)=N
5	C(C=CC(N)=N)=O
5	C1N(C=N)CCN=1
5	C(C)(N)=N
5	C(C)(NC=C)=N
5	C(NC(C)=N)=N
5	C(NC(C)=N)=O
5	C(C(C)CC=O)#N
5	C(C(C=O)CC)#N
5	C(C(C=O)C)#N
5	C(CCC=O)#N
5	C(CC)#N
5	C(C(C=O)=C)#N
5	C(C(C=C)=O)#N
5	C=CC(C)O
5	C(CCC=C)#N
5	C(C(C#N)=C)#N
5	C(C=CC)#N
5	C(C=CC#N)#N
5	C(CC=CC)#N
5	C=CC(CO)O
5	C(C(CN)O)O
5	C(C(CC)O)=O
5	C(CCCO)=O
5	C(CC(C=O)O)#N
5	C(C(C)O)=O
5	C(C(C=N)=O)#N
5	C(C(CC)N)=O
5	C(CCCN)=O
5	C(CC(C=O)N)#N
5	C(C(C)NC=C)=O
5	C=CNCC
5	CCNC(C)C
5	CCNCCC
5	C=CN(C=C)CC
5	C(C(C)NCC)#N
5	C(CCNCC)#N
5	CCNCCO
5	C(C)NCCN
5	C(C(C=CC)O)#N
5	C(C(CC=C)O)#N
5	C(C(C=C)O)#N
5	C(C(C(C)=O)O)#N
5	C(C(C=O)CN)#N
5	C(C(CCN)=O)#N
5	C1(CCC(N1)=O)=O
5	C(N(C=O)C=C)=O
5	C1(CCC(N)=N1)=O
5	C(O)=CN
5	C1NCN=C(C=1)N
5	C1NC(O)=CCN=1
5	C(C(O)=CN)#N
5	C(C=CC(N)=O)=O
5	C(C)(N)=O
5	C(CN)(O)=O
5	C(CC(C)=O)#N
5	C(CC(C)=O)=O
5	C(C(CC=O)=O)#N
5	C(CC=O)=O
5	C(NCC=O)=O
5	C(C)(C)=O
5	C(CC)=O
5	C(C(C#N)=O)#N
5	C(C(C(N)=N)=O)#N
5	C(C(C(N)=O)=O)#N
5	C(C)=CCN
5	C=CCCN
5	C(C=CCN)#N
5	C=CCN
5	C(C(C)N)=N
5	C(C(CN)O)#N
5	CC(CCN)N
5	C(C(CCN)N)#N
5	C(CCN)N
5	C(CN)#N
5	CC(CCN)O
5	C(CN)(N)=N
5	C(CN)(NC=C)=N
5	C(CN)=N
5	C(CN)(N)=O
5	C(CCCCN)#N
5	CN
5	C1(CCCN=1)N
5	C(CC(C)C)=O
5	C(CCCC=C)=O
5	C(CCC)=O
5	C(CC(C=O)C)#N
5	C(N)=CC=O
5	C(C=CN)#N
6	C(C(CO)N)=O
6	C#CC(CC=O)O
6	C(C)(CCO)=O
6	C(C(C)CO)=O
6	C(CO)(CO)=O
6	C(CO)(CC)=O
6	C(CC(CO)=O)#N
6	C(C(C(C)O)=O)#N
6	C(CO)(CN)=O
6	C(C(C=O)NC)#N
6	C(C(C=O)N)#N
6	C(C(C)NC)=O
6	C(CNCC)=O
6	C(CN)(CC)=O
6	C(CC(CN)=O)#N
6	C(CNC)(C)=O
6	C(C)(CNC=C)=O
6	C(C(C(C)N)=O)#N
6	C(CNCC=C)=O
6	C(CNCC=O)#N
6	C(CNC)=O
6	C(C(CNC)=O)#N
6	CC(CO)N
6	C#CCO
6	C(C(C)CCO)#N
6	C(C(CO)CC)#N
6	C(C(C)CO)#N
6	C(C(CO)=C)#N
6	CCC(CO)O
6	C(CCCO)O
6	CC(CO)O
6	CCC(CO)N
6	C(CCCN)O
6	CC(C)CCO
6	CCCCO
6	C(CC(C)CO)#N
6	C(N)=CCO
6	C#CC(O)=O
6	C(C(C(O)=O)=C)#N
6	C(CC)(O)=O
6	C(N)=CC(O)=O
6	C=C(C=O)N
6	C=C(C=O)NCC
6	C(NCC)=CC=O
6	C=C(C=O)NC
6	C=CNC(C=O)=C
6	C(NC(C=O)=C)=N
6	C(NC)=CC=O
6	C=CNC=CC=O
6	C(NC=CC=O)=N
6	C=CNC=CO
6	C=CNCC=CC
6	C=CCCNC=C
6	C=CNCC=C
6	C(C(C)NC=C)=N
6	C(CNC=C)#N
6	C(CNC=C)(N)=N
6	C(CNC=C)=N
6	C=CNC
6	C(C=CNC=C)#N
6	C1CN(C=C)CN=1
6	C(C(CO)N)#N
6	C(C(CO)N)=N
6	C(C(C(C)=O)N)#N
6	C(C(C)(C)O)#N
6	C1CC(N=CN=1)O
6	C1CN(C=N)CN=1
6	C1NC=CC(N=1)N
6	C1(NCN=CC=1)O
6	C1CCC(N=1)N
6	C#CO
6	C#CC#N
6	C#CC
6	C(O)#CN
6	C#CCN
6	C#CN
6	C1(CCC(O)=N1)=O
6	C1(CCCN=1)O
6	C1NCN=C(C=1)O
6	C1(C(NCC1)=N)=O
6	C1CNC(C=1)=N
6	C1(C(CCN1)N)=N
6	C1(CCCCN1)=N
6	C(NCC)=N
6	C=CC(NCC)=N
6	C(C(NCC)=N)=N
6	C(C)(NCC)=N
6	C(C)(NC(C)=N)=N
6	C(CC)(NC)=N
6	C(CC)(N)=N
6	C(CC)(NC=C)=N
6	C(NC(CC)=N)=N
6	C=C(C=O)C(N)=N
6	C=CC(C(N)=N)=O
6	C(CCC=C)(N)=N
6	C(C(C(N)=N)=C)#N
6	C(C)=CC(NC)=N
6	C(C)=CC(N)=N
6	C(C=CC(N)=N)#N
6	C(CC=CC)(N)=N
6	C(C(C(N)=N)=O)=N
6	C(N(C=C)CC)=N
6	C(NC=CO)=N
6	C(NC(C)=O)=N
6	C(NCC=CC)=N
6	C(NCCC=C)=N
6	C(CN)=CC(N)=N
6	C(NCC=C)=N
6	C(C)(NCC=C)=N
6	C(C(C)NC=N)=N
6	C(CNC=N)#N
6	C(CNC(C)=N)#N
6	C(CN)(NC)=N
6	C(NCC=N)=N
6	C(CNC(C)=N)=N
6	C(N)=CC(NC)=N
6	C(NC)=N
6	C=CC(NC)=N
6	C(C(NC)=N)=N
6	C(CO)(NC)=N
6	C(C(NC)=N)=O
6	C(CC=C)(NC)=N
6	C(C)(NC)=N
6	C(C=CNC=N)#N
6	C(N)=CC(N)=N
6	C(C(C(O)=O)=O)#N
6	C(C(C)C(C)O)#N
6	C(C(C#N)CC)#N
6	C(C(C)CCN)#N
6	C(C(CN)CC)#N
6	C(C(C)CN)#N
6	C(C(C#N)CN)#N
6	C(CC(C#N)N)#N
6	C(CC=N)=O
6	C=CC(C)=O
6	C=CC=C
6	C=CC(C)N
6	C(C(C=N)=C)#N
6	C(C=CC=C)#N
6	C(CN)(O)O
6	C(C(CN)O)=O
6	CC(C(C)O)O
6	C(C(C#N)CO)#N
6	C(C(CC)O)#N
6	C(CC(CC)O)#N
6	CCC(CN)O
6	CC(CN)O
6	CNC(CN)O
6	C(C(N)O)N
6	C(CNCCN)#N
6	C(C(CN)NC)#N
6	CNCCN
6	C(C(CN)N)=O
6	C(C(CN)N)#N
6	C=CC=N
6	C(C(C=C)N)#N
6	C1CCCN1
6	CNC(C)CO
6	CNCCCO
6	CCNCC
6	C1CN(CN=1)CC
6	C(C(C=O)(C)N)#N
6	CC(C(C)O)N
6	C(CCC(C)N)#N
6	C(C(C#N)(C)N)#N
6	C(C(CC)NC)#N
6	C(C(CC)N)#N
6	C(CC(C)NC)#N
6	C(CC(CC)N)#N
6	C=CN(CC)CC
6	C(O)=CNCC
6	CCC(CN)N
6	C(C)=CCNCC
6	C(CCCN)N
6	C=CCCNCC
6	C(CC(CN)N)#N
6	CNC(C)CN
6	CC(CN)N
6	CNCCCN
6	C=CCNC(C)C
6	C=CCNCCC
6	C=CCNCC
6	C(CNC(C)C)#N
6	C(CNCCC)#N
6	C(CNCC)#N
6	C(CNCC)=N
6	CNC(C)C
6	CNCCC
6	C(C(C)NC)#N
6	C(CCNC)#N
6	C(CCCNC)#N
6	C(CCNC)=O
6	CNCC
6	C(C=CNCC)#N
6	C(C(C#C)O)#N
6	C(C(CCC)O)#N
